subject,class,split,PC1,PC2,PC3
8,NoPain,train,11.586736926778833,0.7816777377660654,-9.935936224798466
8,NoPain,train,7.180233931673412,-1.7475472293666652,0.15645677839890337
8,NoPain,train,6.794519824346249,-1.737397748316172,0.9702934229168518
8,NoPain,train,5.650132166263254,-2.7498233562173664,1.3365430543864008
8,NoPain,train,8.745108732652852,-2.7680236059985677,2.0397750047603447
8,NoPain,train,7.263947598751448,-4.569540500666675,1.6511894919603696
8,NoPain,train,8.744781401975363,2.21440208805443,-15.039954783395173
8,NoPain,train,6.942841611294415,-4.749112813299173,0.7542317911444386
8,PainArm,train,6.938511411857741,4.01365660857311,-11.249216715968148
8,PainHand,train,7.619340114195369,3.3365127744744547,-10.21406813070905
8,PainHand,train,5.891039873501088,-2.048650709119945,0.18085657988853734
8,PainArm,train,6.039399927200966,4.95723955295126,-14.530645514149564
8,PainHand,train,4.937100658958907,-1.6283700043965597,-0.06441967069728659
8,PainHand,train,5.643315620123908,-2.0994379723342056,-0.1753466892164767
8,PainArm,train,4.239509211318081,11.465607536960054,-19.53801576648131
8,PainArm,train,5.173436803993853,-3.3025979482250856,1.03478907381991
8,PainArm,train,5.775158412738998,-3.452787809122073,-0.3327513111013109
8,PainHand,train,5.6750070108335064,-4.3512333158719105,0.3075859679205232
8,PainHand,train,3.4133908391889456,-2.234781310561701,-0.6394777303071318
8,PainArm,train,4.620035778516754,-2.4116176606271646,0.421516358848934
8,PainArm,train,6.0116911007555665,-0.7356493059849486,0.4723848103467971
8,PainHand,train,3.714412623512385,2.4623938281946103,-9.21870660410779
8,PainArm,train,3.0610919751711116,-2.7431001877236176,1.1742106562515384
8,PainHand,train,5.723518007767728,-2.854923936339451,1.3579425978362547
8,PainArm,train,3.580358218781625,-2.8521687653226184,1.0459176531034489
8,PainHand,train,3.367747589651157,-1.713375427199435,1.28145931494068
8,PainArm,train,4.568828806991719,-2.309247032959491,1.4624200814854995
8,PainHand,train,4.664589493132595,-0.5901078933625954,1.225847609721159
8,PainArm,train,4.838884495219314,-1.9832509725467844,2.109201513293781
8,PainHand,train,4.366942126564756,-1.2519011016042645,1.29469820102059
8,PainArm,train,5.228560981338865,-2.6414374166393126,2.1079792084726985
8,PainHand,train,5.0662205920750525,-2.2585405891589536,1.6475148430597826
11,NoPain,train,4.929863983672872,0.5240937854440328,1.6874433642921824
11,NoPain,train,-0.6103468033090694,-1.5460360194761447,-0.8155406031582346
11,NoPain,train,1.4547756909047356,-1.8773929840609391,1.3267613069893431
11,NoPain,train,2.6492553305875903,-0.32561318673738565,1.9869629007564082
11,NoPain,train,3.0705182392276984,-0.8994728713646264,2.236693385327374
11,NoPain,train,3.674679105047271,-1.557856153799985,1.0945992431454659
11,NoPain,train,1.2446895492075825,-1.2255363802479398,1.9171993009590682
11,NoPain,train,0.8223750128429932,-1.084843167513473,1.6282036658160595
11,NoPain,train,3.9454012290647937,-3.004361896595152,3.190786251198591
11,NoPain,train,4.447399635249414,0.6625047602707003,1.6685619215810967
11,NoPain,train,2.722276037172263,-2.887315157144857,2.000693383604722
11,NoPain,train,3.9824329406866057,-3.6040648810891627,2.332093703432206
11,PainArm,train,0.04356285239784068,-1.1154686427346385,1.5334972521420922
11,PainHand,train,4.122929051068656,3.898272013547855,-0.724817681265678
11,PainArm,train,0.07950785177017752,1.1701654820761402,1.4664344328728078
11,PainHand,train,1.7906861338008284,-1.2579765363545992,2.8933828332108167
11,PainArm,train,-0.24831987138956033,0.5235357753344474,0.6678136798205146
11,PainHand,train,0.7496882167848746,0.6072259759831435,1.315266996627852
11,PainArm,train,0.31698723276272234,0.8449310726542122,0.7836005360945953
11,PainHand,train,1.3890465750798513,-0.36888041372953206,0.5713992670958107
11,PainHand,train,0.9756100861331111,1.2220172921357726,2.0545762001695036
11,PainArm,train,3.277849030905518,-1.0487392651420517,1.2623243141566
11,PainHand,train,-1.3526573643284885,0.019116814075587553,0.5171013140625668
11,PainArm,train,1.968801255682254,-0.9812848524164068,1.0482152375138825
11,PainHand,train,4.329924399678498,-0.5976136563515744,1.3996545707344832
11,PainArm,train,-0.07581751265350394,-2.4512452918579486,1.7433114639375098
11,PainArm,train,0.7236594723835983,0.5793588710983575,-0.38942582122864033
11,PainHand,train,2.98614068146061,-1.3659218440605572,1.8014173208720885
11,PainArm,train,0.8984059222414562,-3.169779789331784,0.8156494380952691
11,PainHand,train,1.6257773036451908,-2.8554113813542488,1.234619197544016
11,PainArm,train,1.0658527147770556,-2.7246706153401448,1.687940348870772
11,PainHand,train,-2.269772398994848,-0.34612393829031224,3.60843214871258
11,PainArm,train,4.0641430973359425,0.8527422173288399,-0.5248309721252322
11,PainHand,train,-0.28315821950018405,-3.6184952947187154,2.6047875940505247
11,PainHand,train,1.1134182785770153,-3.06813114363372,0.9782289325676177
11,PainArm,train,-0.16127849127088312,-2.5616309048083368,1.6256270300304463
12,NoPain,train,19.89450654427892,-4.816650570973653,1.7448711646866581
12,NoPain,train,18.956259513090263,-4.49300933875797,1.5951152030233375
12,NoPain,train,18.033277355064694,-4.239713993428388,0.9779853077525515
12,NoPain,train,17.076930213583264,-4.782137515238169,1.7731463657131414
12,NoPain,train,18.781673823092486,-3.9672376835291843,2.3015388947684285
12,NoPain,train,12.289300710625552,-3.3018148803730494,4.044768208162518
12,NoPain,train,19.950922635039387,-4.2545194227449645,3.119470525965718
12,NoPain,train,10.53303473648049,-2.8330862979201603,2.4248875246116985
12,NoPain,train,11.177025272446759,-4.228778717902662,2.3542766704746056
12,NoPain,train,13.157049447248589,-3.9103867611036334,2.358447022919538
12,NoPain,train,13.220128517452004,-3.272474605197893,3.637070158355292
12,NoPain,train,14.101341933977107,-5.22428709046692,2.7330063582384603
12,PainHand,train,16.336805377736496,-4.197742293371939,0.9948259201162847
12,PainArm,train,11.285373744422278,-3.3893264598492405,0.9826286508304358
12,PainArm,train,16.65209540469146,-4.263115504337207,2.5654795622855158
12,PainHand,train,13.387266350516976,-4.295041815490261,1.7021424786255859
12,PainHand,train,14.4427099563488,-4.75188139734109,1.2295754937260157
12,PainArm,train,9.353796732982453,-3.7442206039296315,1.0233544090797466
12,PainHand,train,15.167554937556321,-3.86388008480394,1.1456228273434839
12,PainArm,train,10.751182610543292,-3.9813479660262314,1.3175143952717574
12,PainArm,train,10.442431409602692,-4.5490477836837,2.002461060054225
12,PainHand,train,13.22407450847338,-4.4364170086052805,1.5258962015395947
12,PainHand,train,9.93048600079634,-3.2693915115796974,1.441662186025068
12,PainArm,train,6.4137484932114175,-2.784093962358049,1.6325341540962637
12,PainArm,train,9.960239175289233,-4.375399121797172,2.7386365477905334
12,PainArm,train,9.7543108165732,-3.3767799734690493,2.2498555301825767
12,PainHand,train,8.558014703468151,-2.153216564037431,0.8210793249005053
12,PainHand,train,10.790868648713822,-2.5751771882175105,1.7843571161538707
12,PainHand,train,9.952220078155522,-3.922064891235494,2.9384093888811798
12,PainHand,train,11.445035947823488,-3.387882707641908,3.1016564734331356
12,PainArm,train,8.119628747517439,-2.503526558397564,-0.0559510693286467
12,PainArm,train,11.466321042566237,-3.050297432897717,0.9792179557385
12,PainHand,train,13.434755879932125,-4.387333711763009,2.227193260933332
12,PainArm,train,6.641598321431119,-2.7560260493888205,2.1252112414150357
12,PainArm,train,9.316649561405606,-2.816611782090121,2.1990657655205896
12,PainHand,train,8.547029157595711,-3.4454516996196833,2.204837782020676
13,NoPain,train,0.8566230617181527,-3.7186683974293704,-1.771336935466537
13,NoPain,train,0.8684137036885621,-5.865252202155099,1.8977593975727352
13,NoPain,train,2.7578612952879538,-2.5657686671167976,-1.5713891415486343
13,NoPain,train,2.4328453263141614,-2.1101661219756584,0.5623878605853114
13,NoPain,train,1.8379160989839016,-2.544083421300852,1.8950733828226116
13,NoPain,train,4.350377288934449,-2.9787517544441156,2.1162090716682807
13,NoPain,train,4.299023990343531,-3.7935398989614573,2.2709945933822095
13,NoPain,train,0.6186550515214965,-0.8896900841980466,0.30959154221332036
13,NoPain,train,0.9647706877994505,1.382048023440945,2.4498265332654516
13,NoPain,train,4.617631821852644,1.1317682657532482,-0.17122551549327264
13,NoPain,train,2.2111658854631893,-1.1694314922881854,2.1843437254787528
13,NoPain,train,2.711488114408295,-5.28673919924439,1.524496611236079
13,PainHand,train,1.55562341600891,-2.2036718888463236,0.2997946536480039
13,PainArm,train,-0.6414089751093255,-3.441524255153762,1.1847446401639936
13,PainHand,train,-1.0935928736458418,0.005945551289853782,-0.8345907373352276
13,PainArm,train,-0.053318828120120766,-3.972875518649027,1.5684541387001387
13,PainHand,train,1.513696135977246,-4.7465705820363135,0.5920174774808565
13,PainHand,train,-0.6176278932236586,-2.4819740573253095,1.2811208073818556
13,PainArm,train,-0.1279225636062156,-2.547105946582407,-0.5266155122781521
13,PainArm,train,2.312443191948736,-4.27311554100308,1.2075620411488974
13,PainArm,train,0.16579777976220475,-4.275049590274088,-0.07199856700161751
13,PainHand,train,1.6220106602067044,-5.081388526108798,0.7592681013341578
13,PainHand,train,0.6764363718627194,-5.1721790509236225,0.8154733594258257
13,PainArm,train,1.9559671938808756,-4.566918197624999,1.3847105094264869
13,PainArm,train,1.7182166184079972,-4.678422505085499,1.2952358892311469
13,PainHand,train,1.9526995120929802,-0.88461996699447,0.00028157484404221534
13,PainArm,train,5.4871184085936875,-2.8077257647042684,2.7170919630075967
13,PainHand,train,3.0138379337011125,-1.2960962002707155,1.2804805153807033
13,PainHand,train,1.4063482977015795,0.16363437618571824,0.5048339750761154
13,PainArm,train,1.4915344115220628,1.0296262196109627,-1.1716685299826062
13,PainArm,train,0.752002651915883,-0.031336055681997675,0.7877327016498452
13,PainHand,train,2.482396446393794,-0.2150752313918616,0.906506632015823
13,PainHand,train,0.7875620745656635,-1.034421396337695,-0.5035463601104704
13,PainHand,train,1.6845080150203375,-2.0148174234882386,-1.65046731152498
13,PainArm,train,3.3932924101809694,-3.6846416198986773,2.033755246570758
13,PainArm,train,2.460992491506491,-2.0787395876095487,0.343801031984313
15,NoPain,train,11.398730535189694,-5.325572664054223,0.8868830537913935
15,NoPain,train,12.005728029417122,-6.029216327972924,0.1208788173369166
15,NoPain,train,12.218672277046434,-2.985844548218761,1.8975370980750712
15,NoPain,train,5.913957819742647,-5.5897768750594015,-0.812030311935866
15,NoPain,train,9.567488709810254,-6.050437457276763,1.033046506559586
15,NoPain,train,7.072553777851442,-3.8687667052954775,0.8412007978849779
15,NoPain,train,5.7155334869448255,-1.3584634772826836,0.5457692525296877
15,NoPain,train,6.528525277287653,-3.9367521220571833,0.3719217895723166
15,NoPain,train,10.821250166336688,-5.933420548639525,-0.5557636378260165
15,NoPain,train,6.109086788742762,-2.928537709374288,1.6312935297844158
15,NoPain,train,7.547825477069437,-4.45436415939805,1.208084991355114
15,NoPain,train,3.3280138799791295,-6.233422508493858,-0.6123029133243809
15,PainHand,train,3.464222655179738,0.02800324500812757,-4.408931526882249
15,PainHand,train,7.9838019955401105,-4.286884633219604,-0.2718357232779993
15,PainArm,train,7.937280332586427,-4.346734772155683,-0.3893584079241595
15,PainArm,train,4.366646252730982,-2.9083272345030022,-0.11333810060197957
15,PainHand,train,4.168232258985562,-3.943381601904921,1.26568745636269
15,PainHand,train,7.348663692060498,-4.77479375084002,0.3227990832437771
15,PainArm,train,4.6450743150846865,-6.082707429339621,0.7066034993773367
15,PainHand,train,0.5499938815954163,-1.3564243732281505,-0.04557061024541324
15,PainHand,train,2.894351356851342,-2.749817831262304,-1.0047981530913597
15,PainHand,train,0.9984072089380078,-7.1666658950572035,0.07966493739494486
15,PainArm,train,4.435005926346699,-5.404449096284899,-2.271035407723189
15,PainHand,train,0.9451065727331857,-0.153812279054966,1.4531916224088512
15,PainHand,train,4.761680851151778,-3.9171799120330197,-1.463484067067887
15,PainArm,train,1.5199906713652809,-2.0083392173127663,1.0769441796603767
15,PainHand,train,5.907235196685437,-5.669431128539679,0.1760151866865928
15,PainArm,train,7.397525557215325,-4.431341631803398,1.681858605602922
15,PainArm,train,4.173029214950378,-5.011585440780431,0.34121316105757493
15,PainArm,train,2.2874213327457698,-6.012380215932005,0.2641712963852384
15,PainArm,train,5.123679161255722,-1.960045949114671,-1.3629077288385776
15,PainArm,train,0.42697918127483364,-9.15246949764181,-3.166699239182151
15,PainArm,train,4.917590597593093,-2.3452811709214525,1.1866034486849621
15,PainHand,train,4.753332029169391,-3.0195089580560057,1.172659250059897
15,PainHand,train,8.362083710939446,-6.293025156207895,0.11842138702392341
15,PainArm,train,4.110166538179228,-4.945896427291147,0.07520182975147206
16,NoPain,train,1.3882059119358772,-2.877838569342038,-3.2764250974496796
16,NoPain,train,2.4553174231704555,-0.1580579484422321,-3.5358902898097324
16,NoPain,train,1.5345690400981418,-4.445577244076957,-0.325094613252494
16,NoPain,train,1.0891243686046859,-4.598688221426705,-0.2461746486544196
16,NoPain,train,3.499373768045074,-3.9447267652784683,-1.933417605446319
16,NoPain,train,1.7165605713950862,-1.6457094771722622,-4.493251220668854
16,NoPain,train,-2.568372398007099,3.2265419855359396,-7.948952794057553
16,NoPain,train,-0.28730691688394927,-0.4530235084857834,-8.614627659579416
16,NoPain,train,-2.65512735512556,-2.6240638099900324,-1.5962770268321245
16,NoPain,train,-1.7917090851500583,-3.5833650385840374,-1.3856891239271307
16,NoPain,train,0.39638146925585127,-1.8200657089533854,-6.047371898076933
16,NoPain,train,-2.8325250058096594,-0.1447923148047255,-0.6149965026241545
16,PainArm,train,-2.1900550816947706,1.0270792258267003,-11.381453430358343
16,PainArm,train,-4.149085439376197,2.8657426606494854,-11.750310018379984
16,PainHand,train,-2.537615914777516,2.772343149069158,-12.204848988528555
16,PainHand,train,-3.8973321668300875,-1.0910148065957022,-8.495723579213777
16,PainArm,train,-1.9842920891808147,3.6359444493117072,-8.87596135139862
16,PainArm,train,-2.3859851827527483,0.8221794209064172,-11.593624333644359
16,PainHand,train,-2.3089287903581446,-0.5173344200594462,-6.908742571438971
16,PainHand,train,-1.162158949652139,-1.2351642636935607,-7.586441010494952
16,PainArm,train,-4.674475254131255,-1.2923504498924647,-8.728008891909386
16,PainArm,train,-2.2344789776188563,0.23124883742624008,-9.797743827953461
16,PainHand,train,-1.5691643656604375,2.1781297619272015,-12.017272739031103
16,PainHand,train,-2.29749640690897,1.5455670745801695,-11.031582332928222
16,PainArm,train,-3.955477721127091,0.39323198648682656,-11.554477863055464
16,PainArm,train,-3.7901488129247265,-4.0849617768766455,-3.2865983180761944
16,PainHand,train,-2.070001033054295,-1.7326189350679424,-7.649636186586797
16,PainArm,train,-2.6347644345660526,2.0364324140921592,0.12388786164283755
16,PainArm,train,-1.1020643394205025,1.4319374027871468,-6.479505782822568
16,PainHand,train,-3.9982908288590755,-4.665608282864193,0.0374143008375466
16,PainHand,train,-3.9890317583555603,-3.1276834188700864,-4.243190759889132
