subject,class,split,tsne1,tsne2
4,NoPain,train,-26.940392,21.17039
4,NoPain,train,-40.473377,-14.369051
4,NoPain,train,-41.318832,-14.327652
4,PainArm,train,-39.64246,-14.461542
4,PainHand,train,-38.52834,-14.519202
4,PainArm,train,-42.291576,-14.190675
4,PainHand,train,-30.504286,-8.659401
4,PainArm,train,-29.91842,-4.838137
4,PainHand,train,-35.131977,-13.705006
4,PainArm,train,-30.124014,2.5639913
4,PainHand,train,-28.45101,19.244684
4,PainArm,train,-29.227598,17.282711
4,PainHand,train,-26.948637,21.1539
4,PainArm,train,-29.915197,-5.1514115
4,PainHand,train,-15.534321,24.247583
4,PainArm,train,-33.28553,-12.456271
4,PainHand,train,-34.501907,-13.392384
4,PainArm,train,-33.93481,-13.002617
4,PainHand,train,-24.141808,23.08642
4,PainArm,train,-28.982965,18.121351
4,PainHand,train,-30.149052,-0.66906166
4,PainArm,train,-30.275793,0.57430375
4,PainHand,train,-30.287859,-7.8119993
4,PainArm,train,-30.78173,-9.112744
4,PainHand,train,-28.57277,19.018454
4,PainArm,train,-29.501608,16.254341
4,PainHand,train,-22.362728,24.032772
5,NoPain,train,-8.825303,13.049232
5,NoPain,train,-7.776277,-1.082136
5,NoPain,train,3.7547843,-27.235708
5,NoPain,train,-7.709244,-19.425653
5,NoPain,train,-6.774016,-21.390596
5,NoPain,train,13.351783,-18.945587
5,NoPain,train,15.396427,-14.329287
5,NoPain,train,4.070629,-27.331295
5,NoPain,train,12.981703,-20.624746
5,NoPain,train,15.3160305,-13.923665
5,NoPain,train,15.114472,-14.343507
5,NoPain,train,15.5279045,-14.403893
5,PainArm,train,-8.269469,-9.81673
5,PainHand,train,3.2285702,-26.603952
5,PainArm,train,-6.137489,0.74704766
5,PainHand,train,11.577108,-19.415827
5,PainArm,train,-8.4859085,-12.888359
5,PainHand,train,-4.6186266,-21.049412
5,PainArm,train,-6.6055956,0.4612354
5,PainHand,train,-7.7847037,-8.26253
5,PainArm,train,-6.977518,-13.940083
5,PainHand,train,0.72745305,-26.90798
5,PainArm,train,13.687598,-18.074352
5,PainHand,train,-6.5362487,-18.004519
5,PainArm,train,-7.047085,2.322217
5,PainHand,train,0.77104294,-26.474207
5,PainArm,train,-8.210125,-8.396595
5,PainHand,train,-5.8350635,-21.865015
5,PainArm,train,-1.3526328,-26.739882
5,PainHand,train,-7.4978223,-0.92007667
5,PainArm,train,-13.307731,24.315552
5,PainHand,train,3.7038636,-26.543339
5,PainArm,train,-4.8084598,-23.547392
5,PainHand,train,1.5316658,-26.806507
5,PainArm,train,-11.21682,19.579653
5,PainHand,train,7.7110944,-25.899584
6,NoPain,train,13.868536,7.0266743
6,NoPain,train,-10.721081,20.910446
6,NoPain,train,29.513449,24.767664
6,NoPain,train,48.25985,8.276035
6,NoPain,train,48.00386,8.160501
6,NoPain,train,44.484856,17.364191
6,NoPain,train,31.484112,21.234411
6,NoPain,train,-26.919552,18.711845
6,NoPain,train,45.99838,7.322007
6,NoPain,train,42.506466,13.995732
6,NoPain,train,46.6068,7.4027457
6,NoPain,train,20.76465,19.959013
6,PainArm,train,-7.5157337,-13.418287
6,PainHand,train,41.08004,14.801279
6,PainArm,train,-21.203238,26.207369
6,PainHand,train,42.99751,7.478633
6,PainArm,train,31.070036,20.504086
6,PainHand,train,-6.763602,-14.103937
6,PainArm,train,43.318073,7.577919
6,PainHand,train,44.474022,7.343412
6,PainArm,train,25.061298,20.829279
6,PainHand,train,43.740726,13.107991
6,PainArm,train,45.624557,6.8335853
6,PainHand,train,45.5422,7.039155
6,PainArm,train,45.326973,6.9684877
6,PainHand,train,45.302937,6.9822664
6,PainArm,train,45.90455,6.8684726
6,PainHand,train,45.75127,6.8334765
6,PainArm,train,46.197933,7.073276
6,PainHand,train,46.24812,7.2077103
6,PainArm,train,45.92747,7.3069897
6,PainHand,train,-9.471142,14.035919
6,PainArm,train,44.481007,13.299978
6,PainHand,train,42.95738,18.327118
6,PainArm,train,46.230865,7.1088977
6,PainHand,train,46.672356,7.4479775
8,NoPain,train,-72.595726,1.4085672
8,NoPain,train,-72.20288,1.8038783
8,NoPain,train,-72.564224,1.3970494
8,NoPain,train,-72.5209,1.3614497
8,NoPain,train,-72.1633,1.3338886
8,NoPain,train,12.473093,-18.779007
8,NoPain,train,18.274904,-5.6972203
8,NoPain,train,18.485445,-8.56424
8,NoPain,train,11.426883,-19.024189
8,NoPain,train,15.925921,4.642992
8,NoPain,train,-59.303104,9.583702
8,NoPain,train,15.5362215,-14.126724
8,PainArm,train,-73.85648,3.3709717
8,PainHand,train,-73.73074,3.944319
8,PainHand,train,12.460204,-18.976171
8,PainArm,train,-69.338005,5.341106
8,PainHand,train,17.064255,-7.729017
8,PainHand,train,16.071617,-7.2932405
8,PainArm,train,-62.853672,9.335267
8,PainArm,train,18.648666,13.366451
8,PainArm,train,19.109444,17.640106
8,PainHand,train,4.8943257,-27.180538
8,PainHand,train,-7.3514194,-18.981525
8,PainArm,train,7.7716055,-23.304346
8,PainArm,train,11.65225,-19.05179
8,PainHand,train,-33.65509,-10.5033
8,PainArm,train,-2.150565,-23.37155
8,PainHand,train,17.028267,-10.273491
8,PainArm,train,18.036436,-7.901944
8,PainHand,train,18.618088,-8.707347
8,PainArm,train,18.586975,-6.042732
8,PainHand,train,2.7389624,-25.315714
8,PainArm,train,6.1218047,-23.57305
8,PainHand,train,19.024609,-5.5430083
8,PainArm,train,19.885145,12.178957
8,PainHand,train,18.756405,-5.8393235
11,NoPain,train,-26.328278,21.593569
11,NoPain,train,-30.032114,-2.3737662
11,NoPain,train,-29.91699,-0.0930051
11,NoPain,train,-12.002829,22.471933
11,NoPain,train,-7.6773977,5.9774876
11,NoPain,train,-7.900152,4.497082
11,NoPain,train,-10.253431,20.732405
11,NoPain,train,-10.8957,21.577848
11,NoPain,train,10.36121,-26.092218
11,NoPain,train,-11.345402,21.897202
11,NoPain,train,-7.991613,4.1947017
11,NoPain,train,-8.648003,-0.046108186
11,PainArm,train,-9.545256,-12.433154
11,PainHand,train,0.29067063,-28.251469
11,PainArm,train,-5.322009,-25.514042
11,PainHand,train,-8.057127,3.0517766
11,PainArm,train,-8.083113,0.022109259
11,PainHand,train,-8.948141,15.682394
11,PainArm,train,-14.237124,24.01392
11,PainHand,train,-8.201232,-1.58973
11,PainHand,train,-8.151006,6.6192985
11,PainArm,train,-8.521788,-0.945958
11,PainHand,train,-8.829064,15.69078
11,PainArm,train,-7.810036,9.3790455
11,PainHand,train,-7.8989844,4.734207
11,PainArm,train,-8.216082,2.8656797
11,PainArm,train,-10.0922365,20.545359
11,PainHand,train,-10.540608,21.133446
11,PainArm,train,-7.89321,13.943088
11,PainHand,train,-8.017018,4.219642
11,PainArm,train,-4.2446027,-26.50219
11,PainHand,train,-9.7187,-12.870647
11,PainArm,train,-7.538771,6.622064
11,PainHand,train,-8.561165,-1.8455304
11,PainHand,train,-9.182964,-7.8254824
11,PainArm,train,14.418762,-7.106135
12,NoPain,train,24.028334,23.374945
12,NoPain,train,25.338514,24.023762
12,NoPain,train,15.0327635,-17.35088
12,NoPain,train,14.240543,-7.771155
12,NoPain,train,15.240326,13.178768
12,NoPain,train,36.491623,24.654886
12,NoPain,train,30.4799,24.95823
12,NoPain,train,36.056194,24.22145
12,NoPain,train,45.42765,-19.95548
12,NoPain,train,44.134285,18.744825
12,NoPain,train,47.868473,10.091737
12,NoPain,train,50.148376,-18.441761
12,PainHand,train,13.891261,6.01606
12,PainArm,train,-1.8069766,-27.466595
12,PainArm,train,14.697627,9.772771
12,PainHand,train,14.684617,-7.558368
12,PainHand,train,14.203195,8.688531
12,PainArm,train,11.155279,-24.364218
12,PainHand,train,40.712116,22.389137
12,PainArm,train,20.834755,21.093262
12,PainArm,train,46.744915,14.008429
12,PainHand,train,38.90295,23.698708
12,PainHand,train,14.891822,-6.8275414
12,PainArm,train,15.10029,-0.9176593
12,PainArm,train,49.362816,5.124305
12,PainArm,train,46.92058,-19.785246
12,PainHand,train,-9.489197,-13.115709
12,PainHand,train,14.546408,-3.2807457
12,PainHand,train,37.654312,24.020178
12,PainHand,train,35.74142,24.40928
12,PainArm,train,-8.492316,-4.417779
12,PainArm,train,14.655232,-18.355833
12,PainHand,train,37.17777,24.56526
12,PainArm,train,15.821414,13.901744
12,PainArm,train,30.21953,25.150452
12,PainHand,train,41.572327,21.610083
13,NoPain,train,-36.781265,-14.1185875
13,NoPain,train,14.322718,-17.77537
13,NoPain,train,-42.25946,-14.443054
13,NoPain,train,-8.126429,-20.040005
13,NoPain,train,-7.594638,-21.66563
13,NoPain,train,3.0326095,-26.8099
13,NoPain,train,7.2363567,-25.225878
13,NoPain,train,15.249077,-12.42901
13,NoPain,train,-9.583678,17.244743
13,NoPain,train,-18.785015,25.685522
13,NoPain,train,-7.62328,-12.035317
13,NoPain,train,8.083123,-26.229197
13,PainHand,train,14.670488,-16.046494
13,PainArm,train,0.37974122,-27.240929
13,PainHand,train,6.591194,-26.031807
13,PainArm,train,8.074453,-24.893732
13,PainHand,train,15.610408,-10.224114
13,PainHand,train,12.590323,-19.789762
13,PainArm,train,-5.308329,-22.656807
13,PainArm,train,6.09702,-26.63024
13,PainArm,train,-8.011158,-2.2828605
13,PainHand,train,12.680166,-20.050446
13,PainHand,train,-3.9071174,-23.18224
13,PainArm,train,13.958912,-16.725843
13,PainArm,train,8.35959,-25.856747
13,PainHand,train,6.6798244,-25.621023
13,PainArm,train,16.009058,-6.839595
13,PainHand,train,4.1214395,-25.916397
13,PainHand,train,-4.8909664,-21.20871
13,PainArm,train,6.980791,-24.65555
13,PainArm,train,12.225399,-19.707216
13,PainHand,train,-2.4093757,-23.490541
13,PainHand,train,-7.447573,-13.514262
13,PainHand,train,-18.854332,25.92491
13,PainArm,train,3.041096,-26.661348
13,PainArm,train,-7.344135,-10.485396
15,NoPain,train,-8.685221,-19.803452
15,NoPain,train,-7.7226524,-22.425306
15,NoPain,train,-6.772844,-25.00542
15,NoPain,train,-9.89066,-10.941219
15,NoPain,train,-9.589998,-10.976381
15,NoPain,train,10.489417,-26.232122
15,NoPain,train,3.9143262,-28.322575
15,NoPain,train,-0.9535736,-28.25287
15,NoPain,train,-6.4298844,-25.679617
15,NoPain,train,-8.675213,-0.039485935
15,NoPain,train,-5.976469,-25.455292
15,NoPain,train,-5.7345037,-25.737078
15,PainHand,train,-9.177285,-7.204541
15,PainHand,train,-6.4364033,-25.69335
15,PainArm,train,-6.4214363,-25.6628
15,PainArm,train,-5.935865,-25.8632
15,PainHand,train,-5.8171372,-25.269367
15,PainHand,train,-5.948087,-25.873102
15,PainArm,train,-9.257045,-7.752615
15,PainHand,train,-8.68845,-0.035715617
15,PainHand,train,-8.7125845,-19.510458
15,PainHand,train,-2.6600368,-27.466354
15,PainArm,train,10.53208,-26.288836
15,PainHand,train,-8.646181,-19.920467
15,PainHand,train,-9.912262,-10.939938
15,PainArm,train,-1.4291006,-28.093082
15,PainHand,train,10.418287,-26.144367
15,PainArm,train,13.643417,7.6997013
15,PainArm,train,12.573951,-23.131092
15,PainArm,train,6.0487423,-27.959356
15,PainArm,train,0.1798555,-28.43229
15,PainArm,train,3.1595218,-28.41159
15,PainArm,train,10.704212,-26.464159
15,PainHand,train,12.617213,-23.045273
15,PainHand,train,9.422854,-27.08397
15,PainArm,train,9.965478,-26.746796
16,NoPain,train,-47.232235,-10.255258
16,NoPain,train,-51.533447,-0.059230305
16,NoPain,train,14.575652,-3.059725
16,NoPain,train,22.202654,21.97815
16,NoPain,train,-39.742043,-14.6316395
16,NoPain,train,-56.902386,8.007001
16,NoPain,train,-65.82281,8.065546
16,NoPain,train,-53.19311,2.9429603
16,NoPain,train,-24.929926,22.654514
16,NoPain,train,14.607934,1.7626863
16,NoPain,train,-58.1719,9.219406
16,NoPain,train,-47.52967,-9.957023
16,PainArm,train,-58.677433,9.083135
16,PainArm,train,-51.292645,-0.6820672
16,PainHand,train,-71.31096,3.9437587
16,PainHand,train,-54.145977,5.201268
16,PainArm,train,-62.436703,9.452119
16,PainArm,train,-67.9763,6.5924087
16,PainHand,train,-58.921387,9.031228
16,PainHand,train,-64.358406,8.867896
16,PainArm,train,-54.373005,5.443795
16,PainArm,train,-63.94572,8.89724
16,PainHand,train,-63.24822,9.057602
16,PainHand,train,-65.76552,8.0985775
16,PainArm,train,-60.87863,9.54908
16,PainArm,train,-26.366364,21.0435
16,PainHand,train,-57.616123,8.470564
16,PainArm,train,-51.524593,-0.08524276
16,PainArm,train,-57.1741,8.724746
16,PainHand,train,49.486626,5.143152
16,PainHand,train,-9.129718,17.504274
16,PainHand,train,-55.61633,7.042122
16,PainArm,train,38.20053,23.900242
16,PainHand,train,28.396317,24.615908
16,PainHand,train,19.144634,17.498363
16,PainArm,train,-28.097187,18.13183
18,NoPain,train,-16.263615,24.535236
18,NoPain,train,-16.263628,24.535206
18,NoPain,train,-51.629574,-1.392994
18,NoPain,train,-45.18819,-12.488206
18,NoPain,train,62.12201,-8.790766
18,NoPain,train,14.160743,10.473297
18,NoPain,train,24.409502,23.719675
18,NoPain,train,48.098434,12.068488
18,NoPain,train,-49.013718,-7.5422034
18,NoPain,train,11.166768,-25.986855
18,NoPain,train,-44.526905,-13.018097
18,NoPain,train,-48.239685,-9.047011
18,PainArm,train,-8.085542,-21.54789
18,PainArm,train,-30.133259,-0.96521044
18,PainHand,train,62.17514,-9.169089
18,PainHand,train,-23.064066,23.83639
18,PainArm,train,14.0059805,2.1775703
18,PainArm,train,10.745844,-26.49055
18,PainArm,train,-68.106476,6.4824104
18,PainArm,train,49.540733,7.1553617
18,PainHand,train,-7.5738764,8.498524
18,PainArm,train,-38.826546,-14.551392
18,PainArm,train,-46.696556,-10.872609
18,PainHand,train,5.699496,-28.077606
18,PainHand,train,62.150364,-9.206582
18,PainHand,train,14.114792,-0.13869098
18,PainArm,train,-10.577112,21.297482
18,PainHand,train,-53.52701,3.856908
18,PainHand,train,-21.445784,24.338865
18,PainHand,train,-51.500793,-1.596891
18,PainHand,train,14.231083,-8.624765
18,PainHand,train,-18.76947,24.70029
18,PainArm,train,-57.48192,8.936768
18,PainArm,train,15.248498,-16.837048
18,PainHand,train,15.654118,14.460593
18,PainArm,train,-57.488903,8.950878
21,NoPain,train,44.53723,13.535075
21,NoPain,train,36.98082,-11.117156
21,NoPain,train,37.25427,-11.643154
21,NoPain,train,47.775425,4.273197
21,NoPain,train,38.219887,-11.869492
21,NoPain,train,37.28128,-12.146018
21,NoPain,train,46.883,5.6886287
21,NoPain,train,37.504513,-11.557348
21,NoPain,train,37.31538,-11.850262
21,NoPain,train,37.775177,-11.265374
21,NoPain,train,37.12438,-10.502889
21,NoPain,train,37.973766,-11.113291
21,PainArm,train,47.206085,4.8078704
21,PainArm,train,44.254745,13.115482
21,PainHand,train,32.082466,22.577211
21,PainHand,train,47.57813,4.2075787
21,PainArm,train,37.815994,-10.6751585
21,PainArm,train,44.116085,13.256573
21,PainArm,train,38.291744,-10.794393
21,PainArm,train,37.758015,-11.273436
21,PainHand,train,37.072353,-11.32478
21,PainArm,train,37.078915,-10.773815
21,PainArm,train,46.548,5.2751675
21,PainHand,train,37.027332,-11.229692
21,PainHand,train,37.89977,-11.203432
21,PainHand,train,37.086372,-10.867618
21,PainArm,train,37.846806,-9.949105
21,PainHand,train,46.942627,4.864199
21,PainHand,train,37.3862,-10.058803
21,PainHand,train,37.312725,-10.116715
21,PainHand,train,37.70698,-10.069815
21,PainHand,train,46.104206,6.619133
21,PainArm,train,37.059002,-10.545351
21,PainArm,train,37.937023,-10.307696
21,PainHand,train,37.593628,-10.7806225
21,PainArm,train,37.944977,-10.467877
22,NoPain,train,10.64743,-23.554176
22,NoPain,train,32.672577,23.995098
22,NoPain,train,-12.0161085,22.190351
22,NoPain,train,13.402575,-18.292217
22,NoPain,train,-34.939194,-12.881343
22,NoPain,train,-10.046168,20.297522
22,NoPain,train,-6.5291395,-24.98091
22,NoPain,train,30.89458,24.066574
22,NoPain,train,-8.0637,15.2668295
22,NoPain,train,38.46918,22.960783
22,NoPain,train,2.8341236,-28.13579
22,NoPain,train,-20.516933,24.565836
22,PainArm,train,-8.034483,-7.939602
22,PainArm,train,-7.515114,-10.271593
22,PainHand,train,20.41843,14.128149
22,PainHand,train,38.573036,-10.413769
22,PainArm,train,27.275532,24.067762
22,PainArm,train,7.753196,-24.387762
22,PainHand,train,18.592264,5.5520935
22,PainHand,train,42.008465,13.87689
22,PainArm,train,43.759247,8.295423
22,PainArm,train,31.660263,21.636513
22,PainHand,train,8.392957,-25.111515
22,PainHand,train,14.741358,-15.572632
22,PainArm,train,24.87561,22.980783
22,PainArm,train,-1.5490273,-26.859283
22,PainHand,train,-13.552166,23.418339
22,PainArm,train,-28.304161,19.084236
22,PainArm,train,46.497787,14.987636
22,PainHand,train,-1.1106814,-27.893734
22,PainHand,train,-23.60038,23.562906
22,PainHand,train,46.73109,14.618308
22,PainArm,train,-51.935425,-0.6161144
22,PainHand,train,-49.596233,-5.796438
22,PainHand,train,33.77136,24.896585
22,PainArm,train,-51.70358,-0.6527991
24,NoPain,train,44.374077,15.819698
24,NoPain,train,43.961594,16.529968
24,NoPain,train,33.086548,23.442368
24,NoPain,train,41.399876,20.392279
24,NoPain,train,33.08661,23.443178
24,NoPain,train,42.56838,-19.748152
24,NoPain,train,39.7845,21.875263
24,NoPain,train,29.974678,24.242596
24,NoPain,train,24.523312,23.362333
24,NoPain,train,40.002262,22.523737
24,NoPain,train,33.269367,24.193213
24,NoPain,train,38.517174,22.954788
24,PainArm,train,44.012783,14.359219
24,PainArm,train,41.03412,20.511322
24,PainHand,train,20.398977,17.676657
24,PainHand,train,33.159466,23.735
24,PainArm,train,40.488293,21.636816
24,PainArm,train,30.083622,24.188478
24,PainHand,train,15.952727,3.6125293
24,PainHand,train,12.216498,-19.913862
24,PainArm,train,16.193031,-7.3272576
24,PainArm,train,17.49034,13.951431
24,PainHand,train,17.727476,15.053686
24,PainHand,train,15.720502,-10.914897
24,PainArm,train,17.672838,15.1832905
24,PainArm,train,39.344376,22.761843
24,PainHand,train,47.095375,11.922739
24,PainArm,train,46.80917,12.896084
24,PainArm,train,39.71531,22.65439
24,PainHand,train,37.309875,23.94982
24,PainHand,train,14.731195,-13.703758
24,PainHand,train,-0.71367013,-27.880062
24,PainArm,train,16.185888,14.45634
24,PainHand,train,12.975248,-19.254309
24,PainHand,train,33.460205,22.480701
24,PainArm,train,24.087313,21.18504
25,NoPain,train,61.752777,-8.797478
25,NoPain,train,42.490864,20.90229
25,NoPain,train,47.549355,13.248152
25,NoPain,train,61.59594,-8.715855
25,NoPain,train,44.536247,18.814949
25,NoPain,train,14.434315,11.160321
25,NoPain,train,61.519653,-9.920101
25,NoPain,train,60.910908,-9.291441
25,NoPain,train,62.057014,-9.595347
25,NoPain,train,61.517918,-9.642183
25,NoPain,train,48.60658,10.470832
25,NoPain,train,-7.4487495,7.6816106
25,PainHand,train,61.447037,-8.732765
25,PainHand,train,62.05404,-9.594252
25,PainArm,train,61.74193,-9.099585
25,PainArm,train,22.420881,22.680096
25,PainHand,train,14.1460085,0.15438049
25,PainHand,train,61.182278,-8.896986
25,PainArm,train,16.613234,15.822921
25,PainHand,train,28.799885,25.036158
25,PainHand,train,30.228277,25.43876
25,PainHand,train,44.926083,18.027475
25,PainArm,train,61.2648,-9.024906
25,PainHand,train,61.86001,-9.700096
25,PainHand,train,-9.9207115,-10.539942
25,PainArm,train,13.791659,6.4404855
25,PainHand,train,60.966805,-9.496343
25,PainArm,train,38.93076,24.037638
25,PainArm,train,61.204308,-10.009053
25,PainArm,train,17.785486,17.449196
25,PainArm,train,11.143393,-25.955284
25,PainArm,train,61.159172,-9.971374
25,PainArm,train,60.866898,-9.350704
25,PainHand,train,30.871103,25.402603
25,PainHand,train,60.717625,-9.737794
25,PainArm,train,48.666065,9.663321
27,NoPain,train,50.068394,4.682721
27,NoPain,train,57.933517,-12.799762
27,NoPain,train,57.70864,-12.388244
27,NoPain,train,49.22789,7.68588
27,NoPain,train,47.6797,12.526105
27,NoPain,train,37.32177,24.654581
27,NoPain,train,49.307327,7.1099677
27,NoPain,train,13.871768,7.195234
27,NoPain,train,47.1414,13.72343
27,NoPain,train,29.377365,25.024208
27,NoPain,train,29.570902,25.100897
27,NoPain,train,-7.823659,10.0244875
27,PainHand,train,56.74912,-13.365512
27,PainHand,train,44.335087,18.765156
27,PainArm,train,43.411545,19.741306
27,PainArm,train,-51.782608,-0.978029
27,PainHand,train,24.445883,23.521866
27,PainHand,train,14.363413,-10.21387
27,PainArm,train,30.117659,25.067022
27,PainArm,train,17.301317,16.305382
27,PainHand,train,47.714333,11.983461
27,PainArm,train,14.380655,-6.3443184
27,PainHand,train,49.18813,7.5776
27,PainArm,train,4.9320626,-28.060476
27,PainArm,train,13.055455,-22.016708
27,PainHand,train,11.750917,-24.331358
27,PainHand,train,22.32539,22.313198
27,PainHand,train,48.871788,-14.855177
27,PainArm,train,-46.008156,-11.666689
27,PainArm,train,-7.052809,-23.678116
27,PainHand,train,17.058485,15.9424
27,PainArm,train,15.958524,14.130662
27,PainArm,train,-29.716528,1.5361959
27,PainHand,train,14.190142,3.8301494
27,PainArm,train,-29.397902,1.7387838
27,PainHand,train,44.103188,18.440186
28,NoPain,train,47.808994,-19.126822
28,NoPain,train,49.601074,-17.983843
28,NoPain,train,52.49536,-16.615852
28,NoPain,train,54.00909,-15.451341
28,NoPain,train,55.279087,-14.564479
28,NoPain,train,53.64717,-15.602826
28,NoPain,train,59.47659,-11.1441345
28,NoPain,train,46.79139,-19.304989
28,NoPain,train,50.774826,2.9408495
28,NoPain,train,58.009014,-12.026472
28,NoPain,train,55.532097,-14.330672
28,NoPain,train,56.067932,-13.798592
28,PainArm,train,53.680416,-15.534356
28,PainArm,train,48.098633,-18.839127
28,PainHand,train,45.212772,-19.625963
28,PainHand,train,53.76105,-15.96003
28,PainArm,train,59.982407,-10.682457
28,PainArm,train,59.527668,-11.106101
28,PainArm,train,56.443867,-13.215111
28,PainArm,train,47.122387,-19.497097
28,PainHand,train,48.394592,-18.741543
28,PainArm,train,54.704426,-14.808068
28,PainArm,train,48.46603,-18.521109
28,PainHand,train,52.21665,-16.764858
28,PainHand,train,57.20415,-12.629159
28,PainHand,train,59.065056,-11.475771
28,PainArm,train,59.395344,-11.23875
28,PainHand,train,59.794617,-10.835475
28,PainHand,train,60.454353,-10.287819
28,PainHand,train,60.407074,-10.230599
28,PainHand,train,58.68752,-11.787865
28,PainHand,train,53.32087,-16.00347
28,PainArm,train,47.158676,-19.201418
28,PainArm,train,45.15998,-19.687204
28,PainHand,train,54.131763,-15.682917
28,PainArm,train,54.43218,-15.216509
29,NoPain,train,35.447037,23.955193
29,NoPain,train,47.0157,8.331174
29,NoPain,train,26.016617,23.717075
29,NoPain,train,21.681807,21.400518
29,NoPain,train,14.957675,9.024911
29,NoPain,train,-9.227025,5.812873
29,NoPain,train,-58.04354,8.737237
29,NoPain,train,-9.079094,6.760135
29,NoPain,train,-55.630543,7.0649266
29,NoPain,train,-49.980873,-5.110152
29,NoPain,train,-48.40169,-8.90277
29,NoPain,train,-52.808647,2.6834908
29,PainHand,train,-12.914808,19.404312
29,PainHand,train,-47.778717,-11.133411
29,PainArm,train,-50.94713,-1.2632312
29,PainArm,train,-54.156277,5.838156
29,PainHand,train,-61.217854,9.575045
29,PainHand,train,-26.783394,17.759499
29,PainArm,train,-48.141678,-9.936745
29,PainHand,train,-60.145027,9.802664
29,PainHand,train,-52.60229,3.067906
29,PainHand,train,-14.0230255,24.992878
29,PainArm,train,-28.020494,-0.624501
29,PainHand,train,-59.311543,9.639737
29,PainHand,train,-28.178453,3.4567807
29,PainArm,train,-56.75059,8.493551
29,PainHand,train,-27.818104,17.536177
29,PainArm,train,-57.199577,8.308792
29,PainArm,train,-46.01269,-12.584719
29,PainArm,train,-28.1877,-0.48636645
29,PainArm,train,-49.396084,-7.4956803
29,PainArm,train,-50.34905,-5.392075
29,PainArm,train,-50.162933,-6.314318
29,PainHand,train,-49.04905,-8.158709
29,PainHand,train,-50.24801,-5.831535
29,PainArm,train,-51.24924,-1.0519093
30,NoPain,train,48.973755,8.245887
30,NoPain,train,56.8614,-13.5695915
30,NoPain,train,47.81249,12.234653
30,NoPain,train,49.514286,6.7012057
30,NoPain,train,56.521088,-13.469281
