subject,class,split,PC1,PC2,PC3
4,PainHand,train,-1.5937406376905443,-0.4317866234662206,6.883194714458978
5,NoPain,train,-8.002204055235758,3.853306934479622,-11.146113115899334
5,NoPain,train,2.0537786690016326,3.377535277825488,-0.9864639218432829
5,NoPain,train,4.495816238542217,0.43114935567424806,2.056982760065777
5,NoPain,train,-0.3999998257379074,0.036944911825552096,-0.22161167084132108
5,NoPain,train,1.0676151555484337,0.21609032601286018,1.9748779412073096
5,NoPain,train,11.06787705486904,1.2296670689683398,-3.061754516723869
5,NoPain,train,10.957935984068795,4.41326282886951,-3.5359622444335335
5,NoPain,train,3.485212513146191,1.6588333809770253,1.2748723274870803
5,NoPain,train,16.802526593424343,-5.217479619892645,0.18856337618557548
5,NoPain,train,12.004092748523172,1.2061326339561476,0.17911757701830497
5,NoPain,train,19.106345655630943,-0.7997395043170465,1.0490939156899186
5,NoPain,train,3.509719962251997,11.925490264392925,-12.658910375214573
5,PainArm,train,-6.006170718949437,-5.25370959781337,3.717082035239612
5,PainHand,train,-2.4127505472332733,1.1982837427288886,3.679544364437676
5,PainArm,train,-9.811149693325884,1.1755444547621572,-5.746306610398765
5,PainHand,train,-1.784544916888724,1.6196476153365875,7.324363205668676
5,PainArm,train,-0.08364599539689156,-2.1363724429642015,-0.09796821092117537
5,PainHand,train,-4.4604228046783385,4.385522108531162,4.6971193506379185
5,PainArm,train,-9.752263554709272,0.2931910520587679,1.1347443155280916
5,PainHand,train,-2.0801127442089817,1.370324002769856,-4.6086751091898055
5,PainArm,train,-7.77029093058697,-0.43039328901784,0.10990761701682282
5,PainHand,train,-0.05843166870985396,-5.109276239686483,4.186578472356163
5,PainArm,train,2.8741820535323006,-4.198037532171227,5.6673863014128365
5,PainHand,train,-4.727974870888204,2.5111143693452704,2.7499182629793775
5,PainArm,train,-9.122491830277218,0.8046852084298457,-1.0848814773052229
5,PainHand,train,-3.0347830533979243,-2.4732574905862066,4.664504050028471
5,PainArm,train,2.0221551472954133,0.4863434496229724,0.5039611627119053
5,PainHand,train,1.4596640727803005,-1.897373626033516,-1.2787507989934082
5,PainArm,train,1.4443811218796954,-2.907900211062102,2.8565334370275464
5,PainHand,train,1.2718323867296288,-0.3954436267899607,-4.864037395275965
5,PainArm,train,-8.822297848008857,-5.4519118893522025,3.7870396956775925
5,PainHand,train,-2.2884071345338297,0.4443229515407106,-2.068861563191015
5,PainArm,train,-2.127739308025474,1.718887777328426,-4.935435748414377
5,PainHand,train,-5.273566609627233,-4.834184463648769,-0.6060674202991524
5,PainArm,train,-9.845139613589298,-0.4079263658026116,0.7205509098434284
5,PainHand,train,4.241252366782832,-2.8432738162955644,4.3790591007258755
6,NoPain,train,9.203102863297392,-2.1957943351456755,-1.0244574798537256
6,NoPain,train,3.936730130142117,4.45185624995093,-5.430374549256727
6,NoPain,train,7.3122539653254215,-3.698589784353118,2.6056616698659125
6,NoPain,train,3.710921046181893,-2.991276859993251,-0.0014155104651554329
6,NoPain,train,10.645840285852634,1.0606987253172975,-0.4078217258706953
6,NoPain,train,7.050337899324165,-0.7028926919667678,1.9225111109669708
6,NoPain,train,3.365802896799385,2.414652294293818,-2.508976196421224
6,NoPain,train,-9.898553316888075,5.436150497416718,-7.386612626638769
6,NoPain,train,9.888171625035827,-1.4861963743638769,-3.9837737061422005
6,NoPain,train,-0.6689164335266934,-6.2631024149245285,7.648160452803344
6,NoPain,train,6.783469268614812,-2.7507133505568078,3.0935789033165086
6,NoPain,train,4.500607968337503,-0.7369465213468579,1.8233943095432232
6,PainArm,train,-4.74679810435624,0.6132022540732742,-4.584495288594361
6,PainHand,train,-7.721460115555672,-7.169805932638103,2.100072964742824
6,PainArm,train,-12.598909901968142,4.867577016867093,-2.661522497778082
6,PainHand,train,-3.889547890288327,10.119222190109637,3.935106448315652
6,PainArm,train,-0.5138197144698226,0.5279625329778782,-1.1819460766118686
6,PainHand,train,-8.959077012686034,7.81639500326263,-2.5200836607956494
6,PainArm,train,-7.976193131174289,3.999438717655536,-2.510357294784632
6,PainHand,train,0.19697737204519236,-0.7253366810445453,-0.6475422850320637
6,PainArm,train,-9.368786876670846,-1.218797755973407,-3.7233008459322297
6,PainHand,train,-3.2950945845998367,-4.012765835164941,1.455096411956388
6,PainArm,train,0.3357155790307709,0.3150545121524078,0.04327412422724687
6,PainHand,train,0.7444266000374927,1.2757490590701344,-4.807959684246099
6,PainArm,train,-1.5782460374645295,2.7902023641309612,0.42761772454050156
6,PainHand,train,-3.587115644166372,2.7585554583343135,0.49799940756004124
6,PainArm,train,5.096130102155429,0.6694177816179042,-2.0998613350829505
6,PainHand,train,7.8134715842353115,-1.6695117593654945,-0.49230812589120926
6,PainArm,train,3.541820748115826,0.05891238069202726,1.0422655886803673
6,PainHand,train,-3.529098824939058,-1.4610315028641236,4.893442799262411
6,PainArm,train,-2.700660811775904,-5.158403810098752,6.10172941836496
6,PainHand,train,-7.80302337780551,1.7535530253968892,-1.4641070018730582
6,PainArm,train,-0.633938768097217,0.4291310628557298,1.9876659525407294
6,PainHand,train,-0.3225407012035703,0.7870994865334537,2.1045206223592885
6,PainArm,train,0.11757705304389161,-6.190272722336393,6.316636979526968
6,PainHand,train,5.548424260062308,-3.7133922805687973,-0.5618189972987654
8,NoPain,train,9.433214371870983,5.867305086652172,-8.063323517388952
8,NoPain,train,8.912699391461143,6.617698962007217,-9.048487109615706
8,NoPain,train,4.80284728171339,3.533407261076374,-5.6239186480208145
8,NoPain,train,4.678679504950341,-3.2777654860234535,-1.7603543833680488
8,NoPain,train,8.79892483208835,-0.08824010571765069,-3.5879130056232564
8,NoPain,train,2.693315961602824,-2.5886315141046943,-3.9233139773399293
8,NoPain,train,2.469748503151964,0.07959638047422832,-4.6626735419488785
8,NoPain,train,1.302060217810656,0.792950266403072,3.992528091933011
8,NoPain,train,7.453608741307333,4.435781310896259,0.3967454811206226
8,NoPain,train,6.799847741911734,-0.1090078026867192,4.514160998615451
8,NoPain,train,7.696802024135357,6.4484757043827505,-4.310457633274384
8,NoPain,train,5.538534562688298,2.06649901835326,3.2583997494948966
8,PainArm,train,-7.644972698855643,0.31127591744778127,-2.084960566816987
8,PainHand,train,-2.715185210366701,-0.7539143506749081,-3.206263110491076
8,PainHand,train,0.020398880478015493,-2.0254929103994845,0.19269957282990774
8,PainArm,train,-5.308090724259377,1.1278729570835169,-4.74610224975573
8,PainHand,train,-3.289688074815753,-3.341083852825005,2.24249151412222
8,PainHand,train,-0.9443027664081465,-2.722825458178835,-1.7844308830431677
8,PainArm,train,-9.553453885438152,-11.108058338556395,-15.001562728983755
8,PainArm,train,-1.821425593996057,1.4779087818493557,5.534826962157932
8,PainArm,train,0.8544150716653998,-5.769128438431997,3.898137168269861
8,PainHand,train,1.5072770357522194,-2.3835864133049727,5.56341409310406
8,PainHand,train,-6.577758558166757,-4.225064122525217,5.265509935475455
8,PainArm,train,-3.1570582088677854,-1.647866020823473,4.413524037865866
8,PainArm,train,-0.19832801050937168,-2.212200597501451,-0.4900297736044428
8,PainHand,train,-6.114394303118076,-0.06007164722230942,-1.6094556975095027
8,PainArm,train,-7.025428211556688,5.107247316498843,6.527518314936063
8,PainHand,train,-0.5851741471341783,3.337814464463558,2.5966322484880293
8,PainArm,train,-4.886848075332516,-0.13282822424500657,6.372008509874106
8,PainHand,train,-4.709490877714147,-2.7729778667626865,4.574852948886555
8,PainArm,train,-2.43555447665421,-0.7705046739551694,1.2064633992346887
8,PainHand,train,-2.919521615429976,-0.22011637832962608,-0.46906088634053433
8,PainArm,train,-0.41655253291917776,4.052310733515939,2.0834985108433424
8,PainHand,train,-2.236887709787367,-2.459974362700335,2.5398544746942395
8,PainArm,train,0.21631873036740332,2.0034231790217407,2.8708807629253785
8,PainHand,train,-0.6385771716284969,1.4097712248383047,2.3281609382454103
11,NoPain,train,7.163163345057942,4.466229479638776,-7.956795733882685
11,NoPain,train,-9.16577379982968,-5.250665728983507,3.6248738013438624
11,NoPain,train,-0.7592435298905231,3.1506811254492164,-1.387414066612098
11,NoPain,train,-0.33017049995630293,4.27308646382097,-7.166783626293165
11,NoPain,train,3.9227884552656187,3.078839730670956,-2.853807578640727
11,NoPain,train,6.799261976906988,-2.7179044908928383,-0.9708067271718118
11,NoPain,train,-0.2600638007765291,2.7343422341154606,-1.2346565632780522
11,NoPain,train,-2.592994887209116,3.7415827638896206,-1.385546866295236
11,NoPain,train,11.779350687870869,2.092533661106142,3.5944400930329445
11,NoPain,train,6.913042854404564,0.07269163223339918,-6.537471412737553
11,NoPain,train,5.543757412936594,0.2999498185183948,2.738108947931381
11,NoPain,train,10.619603013685198,-1.7814912906850169,4.241594101689007
11,PainArm,train,-5.4808636112370275,3.7868347378009113,1.0846132988062807
11,PainHand,train,5.582491048752372,-13.56948209649842,-12.415182390183913
11,PainArm,train,-5.609218734305449,3.367476910833677,0.18372308766894255
11,PainHand,train,1.2000539119929092,3.4127410805768386,2.4715658191176777
11,PainArm,train,-8.37341430970727,-1.7612333803946314,0.07074176140531022
11,PainHand,train,-4.929744799406699,1.2601293713356398,-0.34031047427973493
11,PainArm,train,-7.067062759958004,-2.3839240227775975,-2.2226724190812814
11,PainHand,train,-1.07348652546208,-4.519148324880312,2.6768621730070263
11,PainHand,train,-3.566241673558077,2.4515114699399865,-1.9912818659923186
11,PainArm,train,4.079852527745407,-1.9749264216754714,-0.5316522289845073
11,PainHand,train,-9.521285321169504,-3.4702910232352147,1.9568419954157152
11,PainArm,train,-0.28596589911866266,-1.9441763360016058,-0.5520395574013768
11,PainHand,train,6.745046159356014,0.033592198743157685,-5.3542442166260225
11,PainArm,train,-4.989629595570272,5.261740809120159,3.465248916128317
11,PainArm,train,-5.700337982730045,-1.4048337067560541,-5.007565115968197
11,PainHand,train,5.035976216870374,1.1353758111073162,-1.8381311031580199
11,PainArm,train,-1.4395504643532109,1.7187222002017164,6.199248039951837
11,PainHand,train,0.47158678159677425,-4.893908090038439,4.07752010655818
11,PainArm,train,0.24004584761225814,1.3633300167148006,4.501783919548877
11,PainHand,train,-8.425129122681282,10.452827382553002,3.3427760346048045
11,PainArm,train,6.710357077084543,-9.888889391674772,-5.658432028567804
11,PainHand,train,-2.47303765467403,4.0921461458355575,7.20193974748775
11,PainHand,train,2.195081587498691,-5.2579736525223195,7.4259121665012495
11,PainArm,train,-2.9582439330435872,-1.4275170871875853,6.546999964956259
12,NoPain,train,10.651882709449653,-3.382772142464229,-2.8197078604223202
12,NoPain,train,10.082169423421247,-3.6938423586171245,-4.260957164744761
12,NoPain,train,7.888887686898608,-3.1020913108364243,-4.968141685280451
12,NoPain,train,8.324335739371083,-0.6919286839208135,-1.6145114553353748
12,NoPain,train,8.075577538354459,1.9125013460342262,-5.9769463150788935
12,NoPain,train,1.0977478670645162,13.91560465317677,0.9173969934485557
12,NoPain,train,9.71175462666864,4.6305317067385054,-0.3818768619257258
12,NoPain,train,-2.427620349443498,2.0620067614496396,0.9086117770080573
12,NoPain,train,3.432266204758656,-7.324751341590689,2.4669022462478747
12,NoPain,train,3.6230003022253965,-1.374767582844322,-0.6604890389195441
12,NoPain,train,2.263064818080839,10.01142285538188,2.9340480714965826
12,NoPain,train,6.847314317746887,-3.1706619354317485,5.352760510335107
12,PainHand,train,3.9500441030530875,-5.873684334555176,-4.169776284573189
12,PainArm,train,-4.1799665428615125,-3.858566290602709,-0.757863696686651
12,PainArm,train,6.5025508697303875,-1.7304756652962616,-0.24580682783730246
12,PainHand,train,0.11207240550706879,-1.0335334133421945,1.9084187791201908
12,PainHand,train,3.6876985201818235,-6.882629845830364,2.765354572684403
12,PainArm,train,-8.041572627740917,-4.250139233825064,2.3116299905416606
12,PainHand,train,4.431012563391165,-10.106709354825323,-2.523719711990504
12,PainArm,train,-3.136425147502297,-3.268908019596,1.4962899333602626
12,PainArm,train,-0.7112471190228881,-2.0617338357155583,5.518147910414126
12,PainHand,train,2.0121607168497015,-1.4816890322688943,2.2731079281395496
12,PainHand,train,-9.872159455024017,6.006313705350306,-1.167549709310246
12,PainArm,train,-13.525997488747858,-3.186082385955581,0.2150412867373163
12,PainArm,train,-0.5704676755354458,1.8264842965508896,7.071519765745232
12,PainArm,train,-1.3327133601157712,-7.5141780580000965,0.037227457185485334
12,PainHand,train,-11.756263397484902,1.353126243012182,-6.94505677266564
12,PainHand,train,-2.8900880788337346,4.9889187372880235,-1.6408256511716102
12,PainHand,train,-1.5032359909917057,6.804011305376158,3.5208762226513093
12,PainHand,train,-0.5772504947273924,6.397385813001702,1.8010283576380255
12,PainArm,train,-10.751405408629532,0.5361153947964215,-3.915499743010279
12,PainArm,train,-4.494079521072119,3.7621805870648637,-5.202493147510649
12,PainHand,train,3.459541227084699,-0.39788304498408267,1.0435000924812867
12,PainArm,train,-10.697759024403398,8.507929260830904,3.9134973630954932
12,PainArm,train,-2.9933186573665695,-0.2854225747957806,-1.0366044044589713
12,PainHand,train,-6.691511300333556,1.9579177792562956,1.8324670726026882
13,NoPain,train,-3.705076530165806,7.195600642429396,-2.412756864504857
13,NoPain,train,2.144591339284941,2.259088794360963,6.895919018073937
13,NoPain,train,1.5736860372707546,1.0060461749857441,-4.934703805696115
13,NoPain,train,1.8282319415314114,-0.0018975812325279198,-1.9719186015985712
13,NoPain,train,1.1111506223759529,4.486635284914014,-1.6833263646340157
13,NoPain,train,8.960564101526215,2.0586961394938843,-1.7765677724764555
13,NoPain,train,10.716932328952762,2.8517321210289137,-0.9236922383624648
13,NoPain,train,-3.751451309155823,-3.094955286764784,-2.2239783484251157
13,NoPain,train,-5.16818919057781,12.958126604018567,-10.982360789084334
13,NoPain,train,4.851012127208219,9.743200365542222,-15.257615819151331
13,NoPain,train,1.3117476427699761,1.566867192671248,-2.948363792095561
13,NoPain,train,6.700369116599733,-0.6023916668155164,4.9916069178685385
13,PainHand,train,-0.4144780482354415,-3.473935284518312,-0.3295215345149801
13,PainArm,train,-5.053735697636513,0.6376182126490573,5.123093005248415
13,PainHand,train,-10.21987041652245,-6.25363976048307,-0.70048037668226
13,PainArm,train,-4.396923707975897,2.218138121775377,6.256881099916798
13,PainHand,train,1.6251833492958183,-1.5228730384358116,5.627601887277478
13,PainHand,train,-6.861972919544409,0.6384783325172777,3.2297378916731088
13,PainArm,train,-6.388621041231835,-3.4184772083696564,4.030405708595535
13,PainArm,train,3.2620549426198675,-0.3081647292468336,4.625963867855428
13,PainArm,train,-3.539520630682047,-1.8119978395203526,6.710061806572884
13,PainHand,train,2.956286024380502,-3.037895970896697,6.3731915604232405
13,PainHand,train,-0.9664080063415276,-0.7725420314936979,6.766241538523697
13,PainArm,train,3.4084439845949435,-0.04221862433365303,5.119508312528694
13,PainArm,train,1.611456204001039,1.4575744961152493,5.216232238850767
13,PainHand,train,-1.5938410594814048,-6.650655167808723,-2.3459394818135753
13,PainArm,train,12.423306326882507,4.378232059702148,-3.5138968743701313
13,PainHand,train,1.2154717068283065,-0.023563614781864483,-1.5209238665322928
13,PainHand,train,-3.8557329542852066,-2.944533011125242,-2.5305286247148477
13,PainArm,train,-4.734324166625404,-8.960082765714494,-4.760505072670937
13,PainArm,train,-3.849241836281561,-3.0270892303461516,-2.816885310110642
13,PainHand,train,-0.5433465111060359,-0.695114442127862,-4.316234948928538
13,PainHand,train,-4.814444154576803,-5.031130786938028,-0.9434771185233009
13,PainHand,train,-3.074547669562543,0.8871255230588098,-2.5777806516518376
13,PainArm,train,7.3922174634474525,0.667537065486955,0.56991056829817
13,PainArm,train,-0.1609794095837751,-3.337539089794612,-0.06489716516467055
15,NoPain,train,7.750201519570337,3.0018534295098194,-3.897338779413707
15,NoPain,train,10.538252482802031,0.41677311580619786,-1.433491674195423
15,NoPain,train,8.931465853085873,5.409300210486734,-6.151073854098293
15,NoPain,train,1.2151598448075782,-3.99945788299702,0.8498449585629627
15,NoPain,train,7.278487111021886,-0.304594899429346,0.10029427910489791
15,NoPain,train,4.899686994611434,-0.6713998883976493,0.25636617782909665
15,NoPain,train,-2.31893258370758,4.918552316238584,-3.1576163236049815
15,NoPain,train,1.3865129808674101,5.290851556189094,-0.9678827461872516
15,NoPain,train,9.699189912455884,-3.5891922597776142,-1.538360258755475
15,NoPain,train,-0.09198245571403334,3.8266697258053934,-4.129319964412709
15,NoPain,train,4.68167706300372,2.1433472138163667,0.7066836747155429
15,NoPain,train,-4.585997469422025,0.973833334228861,3.836971572751535
15,PainHand,train,-10.893695586425418,-16.774314346051277,-14.820645493541528
15,PainHand,train,4.762259897373558,-3.2884229832038554,-0.49918873183178164
15,PainArm,train,4.0782904441681636,-4.524457033495581,-2.5731065826243844
15,PainArm,train,-2.4499584924487103,0.6692529216715537,0.07181300413998823
15,PainHand,train,-3.3376211861193226,7.679013127550079,4.280817874517843
15,PainHand,train,4.200452676242428,-0.9071497653585571,0.3587552124476021
15,PainArm,train,-1.1028206962921434,1.7231862731845815,2.6830588228749206
15,PainHand,train,-11.205981466637391,1.4305957693463807,-2.581553673154471
15,PainHand,train,-9.888794608112207,3.4241922585299167,-3.8223173440196714
15,PainHand,train,-5.733601778748751,-0.01439667622632903,9.960420101383503
15,PainArm,train,1.5630638231793867,-9.10826140772227,2.7335307497987116
15,PainHand,train,-11.38615692887363,10.804706285461842,-3.5445710546666236
15,PainHand,train,-1.114020671311028,-7.645396513947486,-1.4710786706896053
15,PainArm,train,-8.82068436018857,8.56033642704671,1.068514438060361
15,PainHand,train,4.20430838209112,-1.1061914944316042,5.113042090561129
15,PainArm,train,7.104613302165174,0.39849939470193824,2.063428048769662
15,PainArm,train,-0.7392081515505666,1.9326672138292365,5.132288202167579
15,PainArm,train,-3.2520003824432187,-0.714341155362465,4.5634097721824185
15,PainArm,train,-1.979442872033847,-6.07944431426131,-5.868149654521099
15,PainArm,train,-3.712207626156275,-9.243399569914724,8.198898079050883
15,PainArm,train,0.18331934790176857,1.0202900565439894,-0.9734967401694261
15,PainHand,train,-2.3271586279175636,3.7927194860729605,-1.1734961721069381
15,PainHand,train,4.819025943964461,-0.06108534408341981,2.669413174562657
15,PainArm,train,-2.35570163520801,0.6148654186390738,3.955137484511948
16,NoPain,train,10.470094502464109,2.784112834805002,-1.3962575688923828
16,NoPain,train,10.290816620234304,7.306758537472572,-7.214247852493793
16,NoPain,train,11.181013246004245,0.8320654591008881,0.24719219429074474
16,NoPain,train,11.50181521239543,1.062014438457307,0.388465924482393
16,NoPain,train,16.659275495808625,1.9299193501309995,-2.808634727058614
16,NoPain,train,8.585677774044758,3.5736444841626986,-1.9196450636167663
16,NoPain,train,-6.316026091845469,6.482537025184632,-3.983067666639525
16,NoPain,train,6.889492893544736,2.6649772885003227,-4.193131604443665
16,NoPain,train,0.6941258735150526,0.06761489871285671,1.8770505644296824
16,NoPain,train,3.774273717104501,-3.333246703724195,0.9657363734471194
16,NoPain,train,5.101725729432318,0.1523457010003496,-0.12303872009952602
16,NoPain,train,-2.3096990284122616,7.5525467043414904,-2.95108524303016
16,PainArm,train,-1.3007014666952912,1.353730874663555,-3.0144046761894283
16,PainArm,train,-7.996062519842845,3.0362561534489605,-2.468193253910484
16,PainHand,train,-9.113861732385192,-2.425319781342453,-0.40594133051454806
16,PainHand,train,-3.737891556678091,-1.98675843174391,2.4744342355857913
16,PainArm,train,-4.0037297206914735,-18.002198412524326,-12.270274012053452
16,PainArm,train,-5.4713548449815335,-3.215065071464367,1.3139084116402715
16,PainHand,train,-2.3742587813168106,-7.800363302664049,0.24156908363984042
16,PainHand,train,-0.15571055193517577,-0.7544981851522662,2.473401774604318
16,PainArm,train,-5.087875944236096,-1.6883564548648429,2.968246148795618
16,PainArm,train,-3.418256114157233,-3.708328850152334,0.34393618312326285
16,PainHand,train,-2.132166546301542,1.5664179129880291,-4.504278139507644
16,PainHand,train,-4.768396006498398,-0.829600854695848,-0.8870160513872163
16,PainArm,train,-6.115323820120189,-1.0315830791315546,0.09801351402497523
16,PainArm,train,-0.6138261887914654,-1.8979225682587326,5.381524193568082
16,PainHand,train,0.14178900235300884,-4.041542608366941,1.0536621754260602
16,PainArm,train,-3.50520539486954,12.389133715471013,-6.361196421676264
